iso3_o;iso3_d;ln_trade;ln_dist;comlang;col_dep_ever;pop_o;pop_d;ln_gdp_o;ln_gdp_d;gdpcap_o;gdpcap_d;gatt_o;gatt_d;wto_o;wto_d;eu_o;eu_d;rta;entry_cost_o;entry_cost_d;entry_proc_o;entry_proc_d;entry_time_o;entry_time_d;entry_tp_o;entry_tp_d;AD_initations_o;AD_measures_o;AD_initations_d;AD_measures_d
EST;DEU;7,166694332;7,25916961;0;0;1315,407;81686,607;16,92726749;21,93627761;17,075;41,177;0;1;1;1;1;1;1;1,3;2;3;9;3,5;10,5;6,5;19,5;11;10;11;10
EST;DNK;5,21014925;6,728963485;0;0;1315,407;5683,483;16,92726749;19,52364296;17,075;53,015;0;1;1;1;1;1;1;1,3;0,2;3;4;3,5;3;6,5;7;11;10;11;10
EST;ESP;5,34166002;7,970873024;0;0;1315,407;46447,697;16,92726749;20,89969966;17,075;25,684;0;1;1;1;1;1;1;1,3;5,2;3;7;3,5;14;6,5;21;11;10;11;10
EST;FIN;7,207963441;4,394263952;0;0;1315,407;5479,531;16,92726749;19,26380572;17,075;42,405;0;1;1;1;1;1;1;1,3;1;3;3;3,5;14;6,5;17;11;10;11;10
EST;FRA;5,7443129;7,527842938;0;0;1315,407;66624,069;16,92726749;21,61262183;17,075;36,527;0;1;1;1;1;1;1;1,3;0,8;3;5;3,5;4;6,5;9;11;10;11;10
EST;GBR;6,05357201;7,488344997;0;0;1315,407;65128,86;16,92726749;21,77446876;17,075;43,93;0;1;1;1;1;1;1;1,3;0,1;3;4;3,5;4,5;6,5;8,5;11;10;11;10
EST;GRC;2,652600914;7,776853769;0;0;1315,407;10820,883;16,92726749;19,08779287;17,075;18,008;0;1;1;1;1;1;1;1,3;2,2;3;5;3,5;13;6,5;18;11;10;11;10
EST;HRV;0,832221495;7,392875327;0;0;1315,407;4203,604;16,92726749;17,70070355;17,075;11,58;0;0;1;1;1;1;1;1,3;3,4;3;8;3,5;12;6,5;20;11;10;11;10
EST;HUN;5,469295323;7,228256367;0;0;1315,407;9843,028;16,92726749;18,61719448;17,075;12,366;0;1;1;1;1;1;1;1,3;7,5;3;6;3,5;7;6,5;13;11;10;11;10
EST;IND;4,116087756;8,558312486;0;0;1315,407;1309053,955;16,92726749;21,47078333;17,075;1,613;0;1;1;1;1;0;0;1,3;14,3;3;13;3,5;28;6,5;41;11;10;30;38
EST;IRL;3,810918797;7,603462679;0;0;1315,407;4676,835;16,92726749;19,46348427;17,075;60,664;0;1;1;1;1;1;1;1,3;0,2;3;4;3,5;6;6,5;10;11;10;11;10
EST;LTU;6,832050712;6,268958017;0;0;1315,407;2904,91;16,92726749;17,53884032;17,075;14,252;0;0;1;1;1;1;1;1,3;0,6;3;4;3,5;5,5;6,5;9,5;11;10;11;10
EST;LUX;2,011703641;7,386576791;0;0;1315,407;569,604;16,92726749;17,87678498;17,075;101,91;0;1;1;1;1;1;1;1,3;2;3;5;3,5;16,5;6,5;21,5;11;10;11;10
EST;LVA;6,240247424;5,624634644;0;0;1315,407;1977,527;16,92726749;17,11231128;17,075;13,667;0;0;1;1;1;1;1;1,3;1,5;3;4;3,5;5,5;6,5;9,5;11;10;11;10
EST;MLT;0,09933027;7,908363262;0;0;1315,407;431,874;16,92726749;16,14639217;17,075;23,819;0;1;1;1;1;1;1;1,3;14,1;3;10;3,5;28;6,5;38;11;10;11;10
EST;NLD;6,380268564;7,285563435;0;0;1315,407;16939,922;16,92726749;20,43600775;17,075;44,293;0;1;1;1;1;1;1;1,3;4,6;3;4;3,5;4;6,5;8;11;10;11;10
EST;NZL;1,601708517;9,764881477;0;0;1315,407;4595,7;16,92726749;18,98351662;17,075;38,202;0;1;1;1;1;0;0;1,3;0,3;3;1;3,5;0,5;6,5;1,5;11;10;0;0
EST;PHL;2,317267083;9,10128292;0;0;1315,407;101716,362;16,92726749;19,49491183;17,075;2,878;0;1;1;1;1;0;0;1,3;16,1;3;16;3,5;29;6,5;45;11;10;0;1
EST;POL;6,642588508;6,722676725;0;0;1315,407;37986,412;16,92726749;19,98373287;17,075;12,566;0;1;1;1;1;1;1;1,3;12,2;3;4;3,5;37;6,5;41;11;10;11;10
EST;PRT;2,941292138;8,105261319;0;0;1315,407;10358,076;16,92726749;19,10922884;17,075;19,22;0;1;1;1;1;1;1;1,3;2,2;3;5;3,5;4,5;6,5;9,5;11;10;11;10
EST;RUS;7,342054687;6,770542834;0;0;1315,407;144096,863;16,92726749;21,03505396;17,075;9,479;0;0;1;1;1;0;0;1,3;1,1;3;4;3,5;10,5;6,5;14,5;11;10;1;5
EST;SVK;4,427197997;7,204656227;0;0;1315,407;5423,801;16,92726749;18,2844897;17,075;16,09;0;1;1;1;1;1;1;1,3;1,5;3;6;3,5;11,5;6,5;17,5;11;10;11;10
EST;SVN;3,068953506;7,398897652;0;0;1315,407;2063,531;16,92726749;17,57150448;17,075;20,73;0;1;1;1;1;1;1;1,3;0;3;4;3,5;7,5;6,5;11,5;11;10;11;10
EST;SWE;6,670386102;5,934735453;0;1;1315,407;9799,186;16,92726749;20,02147006;17,075;50,585;0;1;1;1;1;1;1;1,3;0,5;3;3;3,5;7;6,5;10;11;10;11;10
EST;TUR;4,738616199;7,633751958;0;0;1315,407;78271,469;16,92726749;20,57172602;17,075;10,98;0;1;1;1;1;0;1;1,3;16,6;3;8;3,5;7,5;6,5;15,5;11;10;16;7
EST;UKR;4,194525889;6,9717943;0;0;1315,407;45154,03;16,92726749;18,32671025;17,075;2,016;0;0;1;1;1;0;0;1,3;0,6;3;4;3,5;7;6,5;11;11;10;2;1
EST;USA;5,770716583;8,802895305;0;0;1315,407;320896,606;16,92726749;23,61567153;17,075;56,207;0;1;1;1;1;0;0;1,3;1,1;3;6;3,5;5,6;6,5;11,6;11;10;42;14
EST;ZAF;3,168916377;9,250135824;0;0;1315,407;55011,978;16,92726749;19,57569419;17,075;5,77;0;1;1;1;1;0;1;1,3;0,3;3;7;3,5;46;6,5;53;11;10;0;5
FIN;ARG;3,741675038;9,470494272;0;0;5479,531;43417,767;19,26380572;20,18662907;42,405;13,467;1;1;1;1;1;0;0;1;9,7;3;14;14;25;17;39;11;10;6;11
FIN;AUS;4,672499836;9,629801083;0;0;5479,531;23789,337;19,26380572;21,01994469;42,405;56,554;1;1;1;1;1;0;0;1;0,7;3;3;14;2,5;17;5,5;11;10;10;10
FIN;AUT;6,156217246;7,270878488;0;0;5479,531;8633,169;19,26380572;19,74766926;42,405;43,665;1;1;1;1;1;1;1;1;0,3;3;8;14;22;17;30;11;10;11;10
FIN;BEL;7,104472657;7,409488895;0;0;5479,531;11274,196;19,26380572;19,93578889;42,405;40,357;1;1;1;1;1;1;1;1;5;3;3;14;4;17;7;11;10;11;10
FIN;BGR;4,378646779;7,574274563;0;0;5479,531;7177,991;19,26380572;17,73150801;42,405;6,993;1;0;1;1;1;1;1;1;1,4;3;6;14;25;17;31;11;10;11;10
FIN;BLR;2,79528868;6,572893545;0;0;5479,531;9489,616;19,26380572;17,84895043;42,405;5,949;1;0;1;0;1;0;0;1;0,9;3;5;14;5;17;10;11;10;0;0
FIN;BRA;6,294003785;9,333977616;0;0;5479,531;205962,112;19,26380572;21,31307972;42,405;8,757;1;1;1;1;1;0;0;1;4,8;3;11;14;83;17;94;11;10;23;31
FIN;CAN;6,328536493;8,796462677;0;0;5479,531;35848,61;19,26380572;21,1633305;42,405;43,316;1;1;1;1;1;0;0;1;0,4;3;2;14;1,5;17;3,5;11;10;3;13
FIN;CHE;6,497688974;7,527987621;0;0;5479,531;8282,396;19,26380572;20,32396657;42,405;80,99;1;1;1;1;1;0;1;1;2,3;3;6;14;10;17;16;11;10;0;0
FIN;CHN;8,375985501;8,752561712;0;0;5479,531;1371219,971;19,26380572;23,12702255;42,405;8,069;1;0;1;1;1;0;0;1;0,7;3;11;14;31,4;17;42,4;11;10;11;5
FIN;CYP;2,097379196;7,953352089;0;0;5479,531;1160,985;19,26380572;16,78899426;42,405;16,848;1;1;1;1;1;1;1;1;12,5;3;6;14;8;17;14;11;10;11;10
FIN;CZE;6,628882545;7,170192618;0;0;5479,531;10546,059;19,26380572;19,03671118;42,405;17,557;1;1;1;1;1;1;1;1;6,7;3;8;14;15;17;23;11;10;11;10
FIN;DEU;9,019582298;7,296383438;0;0;5479,531;81686,607;19,26380572;21,93627761;42,405;41,177;1;1;1;1;1;1;1;1;2;3;9;14;10,5;17;19,5;11;10;11;10
FIN;DNK;7,475778199;6,785177391;0;0;5479,531;5683,483;19,26380572;19,52364296;42,405;53,015;1;1;1;1;1;1;1;1;0,2;3;4;14;3;17;7;11;10;11;10
FIN;ESP;7,062218105;7,99030424;0;0;5479,531;46447,697;19,26380572;20,89969966;42,405;25,684;1;1;1;1;1;1;1;1;5,2;3;7;14;14;17;21;11;10;11;10
FIN;EST;7,306054531;4,394263952;0;0;5479,531;1315,407;19,26380572;16,92726749;42,405;17,075;1;0;1;1;1;1;1;1;1,3;3;3;14;3,5;17;6,5;11;10;11;10
FIN;FRA;7,652942427;7,555454155;0;0;5479,531;66624,069;19,26380572;21,61262183;42,405;36,527;1;1;1;1;1;1;1;1;0,8;3;5;14;4;17;9;11;10;11;10
FIN;GBR;7,422042393;7,510391147;0;0;5479,531;65128,86;19,26380572;21,77446876;42,405;43,93;1;1;1;1;1;1;1;1;0,1;3;4;14;4,5;17;8,5;11;10;11;10
FIN;GRC;4,403718126;7,809965342;0;0;5479,531;10820,883;19,26380572;19,08779287;42,405;18,008;1;1;1;1;1;1;1;1;2,2;3;5;14;13;17;18;11;10;11;10
FIN;HRV;2,718410283;7,439954648;0;0;5479,531;4203,604;19,26380572;17,70070355;42,405;11,58;1;0;1;1;1;1;1;1;3,4;3;8;14;12;17;20;11;10;11;10
FIN;HUN;5,724366241;7,284809939;0;0;5479,531;9843,028;19,26380572;18,61719448;42,405;12,366;1;1;1;1;1;1;1;1;7,5;3;6;14;7;17;13;11;10;11;10
FIN;IND;5,812405095;8,560414354;0;0;5479,531;1309053,955;19,26380572;21,47078333;42,405;1,613;1;1;1;1;1;0;0;1;14,3;3;13;14;28;17;41;11;10;30;38
FIN;IRL;6,199858049;7,615174626;0;0;5479,531;4676,835;19,26380572;19,46348427;42,405;60,664;1;1;1;1;1;1;1;1;0,2;3;4;14;6;17;10;11;10;11;10
FIN;LTU;5,80838477;6,408324487;0;0;5479,531;2904,91;19,26380572;17,53884032;42,405;14,252;1;0;1;1;1;1;1;1;0,6;3;4;14;5,5;17;9,5;11;10;11;10
FIN;LUX;4,077839534;7,421556272;0;0;5479,531;569,604;19,26380572;17,87678498;42,405;101,91;1;1;1;1;1;1;1;1;2;3;5;14;16,5;17;21,5;11;10;11;10
FIN;LVA;5,076389751;5,880893257;0;0;5479,531;1977,527;19,26380572;17,11231128;42,405;13,667;1;0;1;1;1;1;1;1;1,5;3;4;14;5,5;17;9,5;11;10;11;10
FIN;MLT;0,794816191;7,937234329;0;0;5479,531;431,874;19,26380572;16,14639217;42,405;23,819;1;1;1;1;1;1;1;1;14,1;3;10;14;28;17;38;11;10;11;10
FIN;NLD;7,96483914;7,316895625;0;0;5479,531;16939,922;19,26380572;20,43600775;42,405;44,293;1;1;1;1;1;1;1;1;4,6;3;4;14;4;17;8;11;10;11;10
FIN;NZL;3,476719425;9,76207415;0;0;5479,531;4595,7;19,26380572;18,98351662;42,405;38,202;1;1;1;1;1;0;0;1;0,3;3;1;14;0,5;17;1,5;11;10;0;0
FIN;PHL;4,610598158;9,097806299;0;0;5479,531;101716,362;19,26380572;19,49491183;42,405;2,878;1;1;1;1;1;0;0;1;16,1;3;16;14;29;17;45;11;10;0;1
FIN;POL;7,193592265;6,814858983;0;0;5479,531;37986,412;19,26380572;19,98373287;42,405;12,566;1;1;1;1;1;1;1;1;12,2;3;4;14;37;17;41;11;10;11;10
FIN;PRT;5,611666305;8,12058217;0;0;5479,531;10358,076;19,26380572;19,10922884;42,405;19,22;1;1;1;1;1;1;1;1;2,2;3;5;14;4,5;17;9,5;11;10;11;10
FIN;RUS;8,655465655;6,794225934;0;1;5479,531;144096,863;19,26380572;21,03505396;42,405;9,479;1;0;1;1;1;0;0;1;1,1;3;4;14;10,5;17;14,5;11;10;1;5
FIN;SVK;5,603630427;7,261267928;0;0;5479,531;5423,801;19,26380572;18,2844897;42,405;16,09;1;1;1;1;1;1;1;1;1,5;3;6;14;11,5;17;17,5;11;10;11;10
FIN;SVN;4,215396117;7,444729236;0;0;5479,531;2063,531;19,26380572;17,57150448;42,405;20,73;1;1;1;1;1;1;1;1;0;3;4;14;7,5;17;11,5;11;10;11;10
FIN;SWE;8,736108218;5,986180612;1;0;5479,531;9799,186;19,26380572;20,02147006;42,405;50,585;1;1;1;1;1;1;1;1;0,5;3;3;14;7;17;10;11;10;11;10
FIN;TUR;6,096933488;7,670025923;0;0;5479,531;78271,469;19,26380572;20,57172602;42,405;10,98;1;1;1;1;1;0;1;1;16,6;3;8;14;7,5;17;15,5;11;10;16;7
FIN;UKR;3,944786454;7,034674233;0;0;5479,531;45154,03;19,26380572;18,32671025;42,405;2,016;1;0;1;1;1;0;0;1;0,6;3;4;14;7;17;11;11;10;2;1
FIN;USA;7,648081474;8,798744962;0;0;5479,531;320896,606;19,26380572;23,61567153;42,405;56,207;1;1;1;1;1;0;0;1;1,1;3;6;14;5,6;17;11,6;11;10;42;14
FIN;ZAF;5,367277845;9,257862971;0;0;5479,531;55011,978;19,26380572;19,57569419;42,405;5,77;1;1;1;1;1;0;1;1;0,3;3;7;14;46;17;53;11;10;0;5
FRA;ARG;6,188108953;9,312197438;0;0;66624,069;43417,767;21,61262183;20,18662907;36,527;13,467;1;1;1;1;1;0;0;0,8;9,7;5;14;4;25;9;39;11;10;6;11
FRA;AUS;6,933725172;9,739524227;0;0;66624,069;23789,337;21,61262183;21,01994469;36,527;56,554;1;1;1;1;1;0;0;0,8;0,7;5;3;4;2,5;9;5,5;11;10;10;10
FRA;AUT;8,710226664;6,942295826;0;0;66624,069;8633,169;21,61262183;19,74766926;36,527;43,665;1;1;1;1;1;1;1;0,8;0,3;5;8;4;22;9;30;11;10;11;10
FRA;BEL;10,61672224;5,569812891;1;0;66624,069;11274,196;21,61262183;19,93578889;36,527;40,357;1;1;1;1;1;1;1;0,8;5;5;3;4;4;9;7;11;10;11;10
FRA;BGR;7,029011482;7,473470712;0;0;66624,069;7177,991;21,61262183;17,73150801;36,527;6,993;1;0;1;1;1;1;1;0,8;1,4;5;6;4;25;9;31;11;10;11;10
FRA;BLR;4,91084564;7,508627618;0;0;66624,069;9489,616;21,61262183;17,84895043;36,527;5,949;1;0;1;0;1;0;0;0,8;0,9;5;5;4;5;9;10;11;10;0;0
FRA;BRA;8,080234224;9,149358824;0;0;66624,069;205962,112;21,61262183;21,31307972;36,527;8,757;1;1;1;1;1;0;0;0,8;4,8;5;11;4;83;9;94;11;10;23;31
FRA;CAN;8,012801909;8,700288615;1;1;66624,069;35848,61;21,61262183;21,1633305;36,527;43,316;1;1;1;1;1;0;0;0,8;0,4;5;2;4;1,5;9;3,5;11;10;3;13
FRA;CHE;9,67724498;6,077821126;1;0;66624,069;8282,396;21,61262183;20,32396657;36,527;80,99;1;1;1;1;1;0;1;0,8;2,3;5;6;4;10;9;16;11;10;0;0
FRA;CHN;10,85613823;9,014961782;0;0;66624,069;1371219,971;21,61262183;23,12702255;36,527;8,069;1;0;1;1;1;0;0;0,8;0,7;5;11;4;31,4;9;42,4;11;10;11;5
FRA;CYP;4,012722962;7,991101972;0;0;66624,069;1160,985;21,61262183;16,78899426;36,527;16,848;1;1;1;1;1;1;1;0,8;12,5;5;6;4;8;9;14;11;10;11;10
FRA;CZE;8,829905264;6,785148;0;0;66624,069;10546,059;21,61262183;19,03671118;36,527;17,557;1;1;1;1;1;1;1;0,8;6,7;5;8;4;15;9;23;11;10;11;10
FRA;DEU;11,47350936;6,086542882;0;0;66624,069;81686,607;21,61262183;21,93627761;36,527;41,177;1;1;1;1;1;1;1;0,8;2;5;9;4;10,5;9;19,5;11;10;11;10
FRA;DNK;7,885017391;6,934990023;0;0;66624,069;5683,483;21,61262183;19,52364296;36,527;53,015;1;1;1;1;1;1;1;0,8;0,2;5;4;4;3;9;7;11;10;11;10
FRA;ESP;10,46197472;6,960969926;0;0;66624,069;46447,697;21,61262183;20,89969966;36,527;25,684;1;1;1;1;1;1;1;0,8;5,2;5;7;4;14;9;21;11;10;11;10
FRA;EST;5,739636951;7,527842938;0;0;66624,069;1315,407;21,61262183;16,92726749;36,527;17,075;1;0;1;1;1;1;1;0,8;1,3;5;3;4;3,5;9;6,5;11;10;11;10
FRA;FIN;7,680414382;7,555454155;0;0;66624,069;5479,531;21,61262183;19,26380572;36,527;42,405;1;1;1;1;1;1;1;0,8;1;5;3;4;14;9;17;11;10;11;10
FRA;GBR;9,981530137;5,837575916;0;0;66624,069;65128,86;21,61262183;21,77446876;36,527;43,93;1;1;1;1;1;1;1;0,8;0,1;5;4;4;4,5;9;8,5;11;10;11;10
FRA;GRC;6,564152014;7,649085773;0;0;66624,069;10820,883;21,61262183;19,08779287;36,527;18,008;1;1;1;1;1;1;1;0,8;2,2;5;5;4;13;9;18;11;10;11;10
FRA;HRV;5,250258231;6,986346472;0;0;66624,069;4203,604;21,61262183;17,70070355;36,527;11,58;1;0;1;1;1;1;1;0,8;3,4;5;8;4;12;9;20;11;10;11;10
FRA;HUN;8,331488292;7,128688389;0;0;66624,069;9843,028;21,61262183;18,61719448;36,527;12,366;1;1;1;1;1;1;1;0,8;7,5;5;6;4;7;9;13;11;10;11;10
FRA;IND;8,690848486;8,793950303;0;0;66624,069;1309053,955;21,61262183;21,47078333;36,527;1,613;1;1;1;1;1;0;0;0,8;14,3;5;13;4;28;9;41;11;10;30;38
FRA;IRL;8,856229334;6,656987416;0;0;66624,069;4676,835;21,61262183;19,46348427;36,527;60,664;1;1;1;1;1;1;1;0,8;0,2;5;4;4;6;9;10;11;10;11;10
FRA;LTU;6,58865006;7,438557633;0;0;66624,069;2904,91;21,61262183;17,53884032;36,527;14,252;1;0;1;1;1;1;1;0,8;0,6;5;4;4;5,5;9;9,5;11;10;11;10
FRA;LUX;7,376897835;5,666779567;1;0;66624,069;569,604;21,61262183;17,87678498;36,527;101,91;1;1;1;1;1;1;1;0,8;2;5;5;4;16,5;9;21,5;11;10;11;10
FRA;LVA;5,470322774;7,441084585;0;0;66624,069;1977,527;21,61262183;17,11231128;36,527;13,667;1;0;1;1;1;1;1;0,8;1,5;5;4;4;5,5;9;9,5;11;10;11;10
FRA;MLT;5,334503557;7,468908741;0;0;66624,069;431,874;21,61262183;16,14639217;36,527;23,819;1;1;1;1;1;1;1;0,8;14,1;5;10;4;28;9;38;11;10;11;10
FRA;NLD;10,08077808;6,058929252;0;0;66624,069;16939,922;21,61262183;20,43600775;36,527;44,293;1;1;1;1;1;1;1;0,8;4,6;5;4;4;4;9;8;11;10;11;10
FRA;NZL;6,085551968;9,865987275;0;0;66624,069;4595,7;21,61262183;18,98351662;36,527;38,202;1;1;1;1;1;0;0;0,8;0,3;5;1;4;0,5;9;1,5;11;10;0;0
FRA;PHL;6,504100954;9,282813208;0;0;66624,069;101716,362;21,61262183;19,49491183;36,527;2,878;1;1;1;1;1;0;0;0,8;16,1;5;16;4;29;9;45;11;10;0;1
FRA;POL;9,200774952;7,221235207;0;0;66624,069;37986,412;21,61262183;19,98373287;36,527;12,566;1;1;1;1;1;1;1;0,8;12,2;5;4;4;37;9;41;11;10;11;10
FRA;PRT;8,704657481;7,281289307;0;0;66624,069;10358,076;21,61262183;19,10922884;36,527;19,22;1;1;1;1;1;1;1;0,8;2,2;5;5;4;4,5;9;9,5;11;10;11;10
FRA;RUS;8,854247255;7,821769822;0;0;66624,069;144096,863;21,61262183;21,03505396;36,527;9,479;1;0;1;1;1;0;0;0,8;1,1;5;4;4;10,5;9;14,5;11;10;1;5
FRA;SVK;8,261377889;6,998153414;0;0;66624,069;5423,801;21,61262183;18,2844897;36,527;16,09;1;1;1;1;1;1;1;0,8;1,5;5;6;4;11,5;9;17,5;11;10;11;10
FRA;SVN;7,127653726;6,87289154;0;0;66624,069;2063,531;21,61262183;17,57150448;36,527;20,73;1;1;1;1;1;1;1;0,8;0;5;4;4;7,5;9;11,5;11;10;11;10
FRA;SWE;8,725074692;7,343294914;0;0;66624,069;9799,186;21,61262183;20,02147006;36,527;50,585;1;1;1;1;1;1;1;0,8;0,5;5;3;4;7;9;10;11;10;11;10
FRA;TUR;8,909889515;7,721264389;0;0;66624,069;78271,469;21,61262183;20,57172602;36,527;10,98;1;1;1;1;1;0;1;0,8;16,6;5;8;4;7,5;9;15,5;11;10;16;7
FRA;UKR;6,433298376;7,613396088;0;0;66624,069;45154,03;21,61262183;18,32671025;36,527;2,016;1;0;1;1;1;0;0;0,8;0,6;5;4;4;7;9;11;11;10;2;1
FRA;USA;10,56392599;8,672170444;0;1;66624,069;320896,606;21,61262183;23,61567153;36,527;56,207;1;1;1;1;1;0;0;0,8;1,1;5;6;4;5,6;9;11,6;11;10;42;14
FRA;ZAF;6,832139681;9,143511443;0;0;66624,069;55011,978;21,61262183;19,57569419;36,527;5,77;1;1;1;1;1;0;1;0,8;0,3;5;7;4;46;9;53;11;10;0;5
GBR;ARG;6,761136971;9,318968473;0;0;65128,86;43417,767;21,77446876;20,18662907;43,93;13,467;1;1;1;1;1;0;0;0,1;9,7;4;14;4,5;25;8,5;39;11;10;6;11
GBR;AUS;7,942250503;9,741631227;1;0;65128,86;23789,337;21,77446876;21,01994469;43,93;56,554;1;1;1;1;1;0;0;0,1;0,7;4;3;4,5;2,5;8,5;5,5;11;10;10;10
GBR;AUT;8,452377123;7,121413183;0;0;65128,86;8633,169;21,77446876;19,74766926;43,93;43,665;1;1;1;1;1;1;1;0,1;0,3;4;8;4,5;22;8,5;30;11;10;11;10
GBR;BEL;10,35226604;5,780064273;0;0;65128,86;11274,196;21,77446876;19,93578889;43,93;40,357;1;1;1;1;1;1;1;0,1;5;4;3;4,5;4;8,5;7;11;10;11;10
GBR;BGR;6,332330448;7,6105265;0;0;65128,86;7177,991;21,77446876;17,73150801;43,93;6,993;1;0;1;1;1;1;1;0,1;1,4;4;6;4,5;25;8,5;31;11;10;11;10
GBR;BLR;3,845141774;7,535335143;0;0;65128,86;9489,616;21,77446876;17,84895043;43,93;5,949;1;0;1;0;1;0;0;0,1;0,9;4;5;4,5;5;8,5;10;11;10;0;0
GBR;BRA;8,150402109;9,159227061;0;0;65128,86;205962,112;21,77446876;21,31307972;43,93;8,757;1;1;1;1;1;0;0;0,1;4,8;4;11;4,5;83;8,5;94;11;10;23;31
GBR;CAN;9,243023602;8,650980276;1;0;65128,86;35848,61;21,77446876;21,1633305;43,93;43,316;1;1;1;1;1;0;0;0,1;0,4;4;2;4,5;1,5;8,5;3,5;11;10;3;13
GBR;CHE;9,229258738;6,618354397;0;0;65128,86;8282,396;21,77446876;20,32396657;43,93;80,99;1;1;1;1;1;0;1;0,1;2,3;4;6;4,5;10;8,5;16;11;10;0;0
GBR;CHN;11,04599453;9,005939205;0;0;65128,86;1371219,971;21,77446876;23,12702255;43,93;8,069;1;0;1;1;1;0;0;0,1;0,7;4;11;4,5;31,4;8,5;42,4;11;10;11;5
GBR;CYP;5,477550714;8,078265814;0;1;65128,86;1160,985;21,77446876;16,78899426;43,93;16,848;1;1;1;1;1;1;1;0,1;12,5;4;6;4,5;8;8,5;14;11;10;11;10
GBR;CZE;8,914423869;6,944075636;0;0;65128,86;10546,059;21,77446876;19,03671118;43,93;17,557;1;1;1;1;1;1;1;0,1;6,7;4;8;4,5;15;8,5;23;11;10;11;10
GBR;DEU;11,45053843;6,205290827;0;0;65128,86;81686,607;21,77446876;21,93627761;43,93;41,177;1;1;1;1;1;1;1;0,1;2;4;9;4,5;10,5;8,5;19,5;11;10;11;10
GBR;DNK;8,571541156;6,866510278;0;0;65128,86;5683,483;21,77446876;19,52364296;43,93;53,015;1;1;1;1;1;1;1;0,1;0,2;4;4;4,5;3;8,5;7;11;10;11;10
GBR;ESP;9,969264605;7,141545157;0;0;65128,86;46447,697;21,77446876;20,89969966;43,93;25,684;1;1;1;1;1;1;1;0,1;5,2;4;7;4,5;14;8,5;21;11;10;11;10
GBR;EST;5,656487566;7,488344997;0;0;65128,86;1315,407;21,77446876;16,92726749;43,93;17,075;1;0;1;1;1;1;1;0,1;1,3;4;3;4,5;3,5;8,5;6,5;11;10;11;10
GBR;FIN;8,042429973;7,510391147;0;0;65128,86;5479,531;21,77446876;19,26380572;43,93;42,405;1;1;1;1;1;1;1;0,1;1;4;3;4,5;14;8,5;17;11;10;11;10
GBR;FRA;10,55399285;5,837575916;0;0;65128,86;66624,069;21,77446876;21,61262183;43,93;36,527;1;1;1;1;1;1;1;0,1;0,8;4;5;4,5;4;8,5;9;11;10;11;10
GBR;GRC;6,980162392;7,781075877;0;0;65128,86;10820,883;21,77446876;19,08779287;43,93;18,008;1;1;1;1;1;1;1;0,1;2,2;4;5;4,5;13;8,5;18;11;10;11;10
GBR;HRV;4,973298622;7,201331944;0;0;65128,86;4203,604;21,77446876;17,70070355;43,93;11,58;1;0;1;1;1;1;1;0,1;3,4;4;8;4,5;12;8,5;20;11;10;11;10
GBR;HUN;8,255923798;7,281843921;0;0;65128,86;9843,028;21,77446876;18,61719448;43,93;12,366;1;1;1;1;1;1;1;0,1;7,5;4;6;4,5;7;8,5;13;11;10;11;10
GBR;IND;9,132141463;8,812938072;1;1;65128,86;1309053,955;21,77446876;21,47078333;43,93;1,613;1;1;1;1;1;0;0;0,1;14,3;4;13;4,5;28;8,5;41;11;10;30;38
GBR;IRL;9,85477516;6,132119569;1;1;65128,86;4676,835;21,77446876;19,46348427;43,93;60,664;1;1;1;1;1;1;1;0,1;0,2;4;4;4,5;6;8,5;10;11;10;11;10
GBR;LTU;7,079219439;7,455618851;0;0;65128,86;2904,91;21,77446876;17,53884032;43,93;14,252;1;0;1;1;1;1;1;0,1;0,6;4;4;4,5;5,5;8,5;9,5;11;10;11;10
GBR;LUX;6,607700927;6,20256993;0;0;65128,86;569,604;21,77446876;17,87678498;43,93;101,91;1;1;1;1;1;1;1;0,1;2;4;5;4,5;16,5;8,5;21,5;11;10;11;10
GBR;LVA;6,602626064;7,426780593;0;0;65128,86;1977,527;21,77446876;17,11231128;43,93;13,667;1;0;1;1;1;1;1;0,1;1,5;4;4;4,5;5,5;8,5;9,5;11;10;11;10
GBR;MLT;5,625696172;7,646006314;1;1;65128,86;431,874;21,77446876;16,14639217;43,93;23,819;1;1;1;1;1;1;1;0,1;14,1;4;10;4,5;28;8,5;38;11;10;11;10
GBR;NLD;10,76531215;5,886978649;0;0;65128,86;16939,922;21,77446876;20,43600775;43,93;44,293;1;1;1;1;1;1;1;0,1;4,6;4;4;4,5;4;8,5;8;11;10;11;10
GBR;NZL;7,145304024;9,859908793;1;0;65128,86;4595,7;21,77446876;18,98351662;43,93;38,202;1;1;1;1;1;0;0;0,1;0,3;4;1;4,5;0,5;8,5;1,5;11;10;0;0
GBR;PHL;6,431911627;9,282211816;1;0;65128,86;101716,362;21,77446876;19,49491183;43,93;2,878;1;1;1;1;1;0;0;0,1;16,1;4;16;4,5;29;8,5;45;11;10;0;1
GBR;POL;9,423444855;7,280451986;0;0;65128,86;37986,412;21,77446876;19,98373287;43,93;12,566;1;1;1;1;1;1;1;0,1;12,2;4;4;4,5;37;8,5;41;11;10;11;10
GBR;PRT;8,18631306;7,367134544;0;0;65128,86;10358,076;21,77446876;19,10922884;43,93;19,22;1;1;1;1;1;1;1;0,1;2,2;4;5;4,5;4,5;8,5;9,5;11;10;11;10
